E_exfoliationperAtom,MPE,Bond_mean,Bond_max,R_atom,R_vdw,R_cov,D_EN,m_atom,N_mendeleev,I,DP,Density,T_boil,T_melt,H_spec,H_fuse,H_evap,TC,EA
0.33170198,0.6380167976489496,3.452799295592649,5.48840398768442,247.5,294.5,229.0,0.20999999999999996,93.757735,82.5,10.434,178.7,4.0,3228.0,1519.0,1.1235,13.45,332.8,162.7,0.47
0.686845513,0.3730163297815684,3.758767817514929,5.961899402064782,155.0,247.66666666666666,147.33333333333334,0.77,65.79633333333334,118.0,11.481666666666667,45.1,6.0,2317.216,810.5099999999999,0.7403333333333334,7.0200000000000005,198.63333333333335,143.21333333333334,1.93973602
,0.17671121047760516,4.599285752364755,7.709773230595595,187.5,346.0,184.0,2.11,32.50538464,140.5,24.3645,92.44999999999999,1.0,694.15,280.41499999999996,1.222,2.64,97.9,71.039,-1.8260369999999997
0.255994284,0.23343863346205984,3.152723457732699,4.352257196237183,175.0,280.6666666666667,170.66666666666666,1.42,101.54544,67.33333333333333,10.168,154.6,6.0,5533.666666666667,2933.6666666666665,0.7066666666666666,23.1,583.25,17.996666666666666,1.1552806666666668
0.194125915,0.3477639838503709,3.0968252272429675,4.246552955903074,141.66666666666666,289.0,141.0,1.79,47.153999999999996,154.0,19.458333333333332,30.623333333333335,4.0,1359.5233333333333,846.71,0.5455,28.94,248.9,88.36033333333334,2.8864308000000003
0.074290908,0.2929289639015522,3.9982418838461213,6.026728327391446,193.33333333333334,315.6666666666667,189.66666666666666,0.6399999999999999,108.86005399933333,154.66666666666666,15.791666666666666,53.56666666666666,8.0,2144.1,1171.1000000000001,0.6,11.936666666666667,202.5,46.230000000000004,2.654872333333333
0.347498074,0.48314534551848654,5.042488635610992,8.67022937879347,188.33333333333334,285.0,174.33333333333334,0.7699999999999998,122.788,90.66666666666667,9.935666666666668,97.33333333333333,9.0,4121.666666666667,2010.3999999999999,0.4183333333333333,43.699999999999996,437.6666666666667,100.4,1.308212
0.093656123,0.34583550010172687,4.484215304523781,7.192254606588943,280.0,419.3333333333333,273.0,0.77,224.7513333333333,180.33333333333334,16.855999999999998,101.33333333333333,12.0,4268.333333333333,2075.4666666666667,0.46900000000000003,42.54666666666667,364.73333333333335,46.70000000000001,3.1807386666666666
0.123966323,0.394688267584193,3.5730163990154944,5.3851266997804474,132.5,208.5,128.5,0.0900000000000003,100.115,95.5,8.454,39.0,5.0,2183.0,966.65,0.2615,27.354999999999997,188.9,37.25,1.601794
0.284311943,0.6566935969564274,2.662462262310212,3.2421732514105805,220.0,278.5,207.0,0.22999999999999998,48.2385,97.5,11.06,121.2,4.0,3143.0,1888.5,1.2865,18.6,343.1,166.95,0.079
0.300975415,0.1718269489011096,2.96523295245573,4.426112647518961,117.5,188.0,107.5,0.6800000000000002,47.803,85.5,9.043,32.95,5.0,1778.912,871.3,0.5585,7.12,157.55,200.635,1.6560520150000002
0.126538965,0.3538923127986097,4.49705430898328,7.746392805912605,231.66666666666666,338.3333333333333,211.33333333333334,1.65,58.493179520000005,93.66666666666667,13.463999999999999,134.29,4.0,1642.616,735.5500000000001,1.4319999999999997,5.006666666666667,110.53333333333335,133.51333333333335,2.62503003
0.381567676,0.275274317868311,4.09446318303771,6.940739163648058,185.0,292.25,171.5,2.49,69.85725000000001,106.25,13.957,91.325,5.0,2307.2095,1371.2,0.8836666666666666,13.086666666666666,281.6666666666667,53.788999999999994,1.49133039
,0.5248422213972131,3.6684308284149396,4.574488198856783,400.0,644.0,386.5,0.0,261.037675,237.0,22.679,185.0,17.0,9405.5,3841.0,0.8965000000000001,184.0,1014.5,156.05,3.66428
0.4874701,0.5917120124378983,3.326903974134829,4.030703597059602,147.5,195.0,139.5,0.6499999999999999,71.5075,83.0,7.4945,62.1,4.0,1953.0,713.55,0.6234999999999999,8.135,213.9,111.4,1.112067
0.060719913,0.3596964168608717,3.2385999415579056,4.6298170682912225,113.33333333333333,188.66666666666666,112.66666666666667,1.62,38.458999999999996,83.33333333333333,10.049333333333333,44.666666666666664,2.0,1505.4746666666667,830.4,0.6275,8.813333333333334,151.17000000000002,7.393,1.9229430100000002
0.321840122,0.6945005973613818,3.710896229498255,4.627615890238571,240.0,289.0,220.5,0.09000000000000008,68.75792,82.0,10.7545,152.2,3.0,3168.5,1819.5,1.1669999999999998,14.95,315.3,312.0,0.307
,0.5220174213211474,4.743726610461185,7.554519080979929,232.5,320.5,222.5,0.8099999999999998,205.3895,113.5,11.6615,118.0,11.0,3476.0,1804.9,0.289,40.16,353.7,48.86,2.092
0.712107608,0.4861297812784142,5.026794376079837,7.793855778016458,231.66666666666666,329.3333333333333,222.0,0.77,95.13275850000001,111.33333333333333,10.384666666666666,145.29999999999998,7.0,4948.333333333333,1787.0333333333335,1.0923333333333334,18.85333333333333,495.9666666666667,374.8333333333333,1.1651633333333333
,0.23716357512217906,3.519247591040972,5.34661166799481,177.5,303.5,168.0,2.62,58.7329,101.0,15.6985,165.20000000000002,1.0,570.69,210.89999999999998,0.36,2.2,75.8,29.127000000000002,1.7040735
,0.6298926641248638,2.9553860856596876,3.8608468376821494,165.0,202.0,155.0,0.31000000000000005,32.191500000000005,41.5,6.8795,116.0,1.0,1560.0,1017.0,0.839,9.2,142.7,156.0,0.02455
0.075331322,0.321612788025105,4.667070091930212,7.278931179959976,340.0,556.6666666666666,334.3333333333333,0.97,115.00769233333334,272.6666666666667,27.519333333333332,96.64666666666666,10.0,3809.7066666666665,1727.4866666666667,2.078666666666667,14.07,283.43333333333334,235.78333333333333,5.625590075000001
,0.2562388567412278,3.518946712655192,4.8546067795591465,162.5,285.5,163.5,0.5700000000000003,68.375,144.5,14.3095,39.4,4.0,2269.324,991.3,0.893,19.63,174.5,30.37,2.6934600300000002
0.073442971,0.3087270262733758,5.4422610798475395,9.548714318493678,261.6666666666667,429.6666666666667,260.6666666666667,0.97,82.52769233333333,213.66666666666666,20.93466666666667,77.28999999999999,6.0,3177.0986666666668,1367.9099999999999,1.7053333333333331,11.233333333333334,241.66666666666666,197.02666666666667,4.58703806
0.215605063,0.7288348775252597,4.534215474834883,7.424549272924128,205.0,273.5,193.5,0.5,81.8755,121.0,9.822,85.6,6.0,3357.5,763.9300000000001,0.8845,10.19,336.20000000000005,106.1,0.86
0.1906454,0.6562114889283446,2.867165692494435,3.515592733674524,167.5,207.5,151.0,0.18999999999999995,82.21050000000001,45.5,6.5920000000000005,138.1,4.0,2531.0,997.0,0.615,7.199999999999999,264.9,83.65,0.65
0.142264117,0.41721026257540345,3.079329023731208,3.774528138378923,145.0,206.0,140.0,0.0,121.76,96.0,8.608,43.0,6.0,1908.0,903.9,0.205,20.08,195.2,24.43,1.046
0.300411981,0.22254308905924583,5.326075233676172,9.586467760057792,221.66666666666666,421.6666666666667,213.0,1.54,179.27,214.33333333333334,27.733,43.00666666666666,12.0,1574.4066666666668,632.7866666666666,0.29900000000000004,20.695,222.5,25.636000000000006,3.538583
,0.5212400716555836,10.6131386841589,19.114297017414156,405.0,645.5,388.5,0.8399999999999999,256.755,234.0,22.569,196.0,17.0,8789.5,3701.5,0.895,96.45,902.5,301.0,6.16356
0.187507198,0.41500685334183657,4.469741664276699,6.941165660400507,176.66666666666666,267.3333333333333,165.33333333333334,1.0099999999999998,104.55906666666665,105.66666666666667,11.302666666666667,70.93333333333334,8.0,2653.733333333333,1382.7,0.38,13.736666666666666,265.3666666666667,150.64666666666668,1.8074466666666666
,0.21787319284376802,3.7947742506433535,5.256350434860688,140.0,286.0,147.5,1.54,36.0845,137.5,14.956,39.949999999999996,2.0,2673.095,1710.4,1.406,101.2,766.0,149.0135,2.12007785
0.039395552,0.2959295460836496,4.2281924539085995,5.467470016921911,120.0,196.0,119.0,0.41000000000000014,83.61345,74.66666666666667,9.644333333333334,67.43333333333334,4.0,2909.2999999999997,1904.9666666666665,0.44699999999999995,10.57,209.28,4.2316666666666665,1.9302357333333335
0.010974626,0.29405103795619847,3.942756897958977,5.9094945335066305,120.0,191.5,117.0,2.44,28.038500000000003,53.0,9.8615,83.05000000000001,1.0,923.595,583.4,0.653,9.2,153.6,0.027,0.74283175
,0.2720767377594583,5.077502990936554,8.21504177890642,277.5,403.5,260.5,0.45999999999999996,286.465205,196.0,20.1585,76.35,18.0,2887.75,1921.55,0.133,37.085,364.925,147.0,5.3704552
,0.5898126602279765,4.474497712349863,7.389355150485366,160.0,206.99999999999997,151.0,0.0,208.9804,97.0,7.285,48.0,9.0,1883.0,544.5,0.124,11.0,172.0,7.9,0.942362
,0.44950979153980264,3.119663671457781,4.367339514264892,222.5,361.0,233.00000000000003,1.21,49.930642997,141.5,18.4155,119.55625,2.0,1388.575,752.7950000000001,2.88,5.21,148.7,84.8,1.428935
0.014075625,0.2779690111693298,3.1990541897167395,4.496734933918653,301.6666666666667,581.0,305.0,2.34,145.57040333333333,267.3333333333333,38.120666666666665,149.36666666666667,10.0,4797.11,2353.2000000000003,0.36650000000000005,31.05,881.0,40.32966666666667,4.1775355
0.101298225,0.5963782841389718,3.465633952452493,5.698620921178807,147.5,189.5,139.5,0.7399999999999998,73.0325,86.0,8.127,57.1,4.0,1635.5,912.95,0.615,14.639999999999999,163.5,90.215,1.046
0.288461066,0.6837473971778569,4.974506097755567,7.849925340552609,465.0,548.5,429.0,0.09000000000000008,105.21542,196.0,22.223499999999998,259.0,6.0,5213.0,3202.5,2.7045,28.75,513.0,780.0,0.307
0.367778645,0.48507863791432587,3.1370072027912026,3.7216385884344123,186.66666666666666,285.0,173.66666666666666,0.1299999999999999,121.03951466666666,90.0,9.847333333333333,101.66666666666667,9.0,4215.0,1939.3999999999999,0.42766666666666664,44.54,478.0333333333333,77.16666666666667,1.4308934866666665
,0.14935062963353826,3.8200678008840763,5.392086133905637,132.5,262.0,133.0,0.6400000000000001,112.4902845,129.5,19.1425,25.4,10.0,1617.4,732.0799999999999,0.129,12.68,340.0,159.026,-0.24568499999999993
0.1554586,0.3436089544632384,3.955670405249332,6.088142001330177,115.0,185.0,113.99999999999999,0.0,79.904,108.0,11.81,21.0,3.0,331.9,265.9,0.0,10.57,29.56,0.005,3.3635882000000006
0.432235656,0.46834246286179637,5.557171139185743,9.775278994878958,216.66666666666666,354.3333333333333,210.0,0.74,97.76946666666667,118.0,12.578333333333333,117.63333333333333,7.0,4317.666666666667,2708.3333333333335,0.9106666666666667,59.43666666666667,564.1999999999999,268.95,2.66228165
0.063883201,0.38859218780868726,3.19526386398939,4.103027742012,152.5,240.75,151.5,3.0300000000000002,94.92970079075,102.75,12.77975,71.935,4.0,1265.1645,603.0075,0.6296666666666667,5.7925,85.885,2.822666666666667,2.1364399400000003
0.119360523,0.24534170211162143,3.316677357796407,4.291699042172489,200.0,434.6666666666667,216.0,2.44,89.90853965933333,250.33333333333334,39.641333333333336,59.14666666666667,7.0,2185.02,1163.0933333333332,0.38,11.270000000000001,238.64666666666668,150.356,7.262712733333335
0.495396399,0.5228689815411719,2.940697007525835,3.5165319179239134,246.66666666666666,336.3333333333333,224.66666666666666,0.98,119.72273333333332,84.66666666666667,11.014666666666665,163.07500000000002,8.0,3269.1,1117.5600000000002,2.553,10.623333333333333,380.7,244.0666666666667,1.5874106666666663
0.143435093,0.527205715856963,4.85256358385114,7.602181974237334,132.5,243.0,129.5,2.46,19.469,99.5,16.3055,87.35625,1.0,649.2650000000001,331.64500000000004,3.489,2.89,148.0,42.427,1.770138
0.688676558,0.48581740108414045,5.16282051461344,8.09790588045989,231.66666666666666,330.0,217.66666666666666,0.7799999999999998,94.86887183333334,110.66666666666667,10.406333333333334,141.63333333333333,7.0,4919.666666666667,1743.0333333333335,1.0966666666666667,16.82,518.3000000000001,374.43333333333334,1.0611633333333332
,0.3665592239941211,3.0699274984356877,3.9402676178450005,265.0,413.6666666666667,236.66666666666666,1.74,236.92830333333333,195.33333333333334,24.28333333333333,83.39999999999999,15.0,2612.92,925.9666666666666,0.1855,10.61,370.9,39.936,3.299227
0.016298395,0.32303108749716497,4.331559570899564,6.669662129546562,427.5,657.0,409.25,2.62,130.4452,299.5,38.037,221.775,8.0,3810.0825,2182.7000000000003,2.2186666666666666,27.5,480.5333333333333,254.34725,3.575904833333333
,0.5268766834266224,2.974826554328079,4.310094410305393,232.5,322.5,224.0,0.0,201.222675,110.5,11.5395,128.0,10.0,3556.0,1718.4,0.2965,40.16,389.7,29.98,1.6285
0.042879028,0.2762614262861719,2.8924268948152534,4.088299507743619,60.0,152.0,63.0,0.0,15.999,99.0,13.61,5.3,1.0,90.19,54.8,0.0,0.0,0.0,0.027,1.4611135
,0.20953879352738536,3.6709316841754087,5.7584774351837,190.0,296.5,180.5,1.06,180.2,147.5,17.025,37.955,9.0,646.765,383.03999999999996,0.138,11.717500000000001,58.81,4.155,6.727176400000001
,0.5695780827001914,3.1202434392846654,3.7172428941681948,202.5,322.5,197.0,0.7099999999999997,161.875,111.5,11.3115,91.5,11.0,5838.0,2462.1,0.395,49.349999999999994,615.5,71.7,1.239712
0.047289916,0.34323606903394116,3.9298310100616076,5.935977909747199,250.0,396.5,249.99999999999997,1.2499999999999998,207.7015,174.0,18.0405,94.85,13.0,4172.15,1986.5,0.146,20.395000000000003,377.05,12.28,3.038005
0.1134202,0.18691772903040432,7.012504212925415,11.942270457936003,166.66666666666666,331.3333333333333,159.66666666666666,1.51,69.10473333333333,191.66666666666666,24.992,30.266666666666666,5.0,1028.12,542.1666666666666,0.237,9.18,137.255,143.03900000000002,3.5863929999999997
0.033123961,0.32153809974071057,3.9991859556142204,5.277132330961145,136.66666666666666,243.33333333333334,136.66666666666666,1.74,116.64363666666667,108.66666666666667,15.074666666666667,53.53333333333333,8.0,1510.0933333333332,593.6666666666666,0.115,11.585,223.28,9.186333333333332,3.1429076
0.020877284,0.34502478655281194,7.209549770862718,11.776291444918002,433.75,658.0,410.0,2.62,91.57014232,288.75,37.6155,236.70000000000002,5.0,2731.6075,1649.69,2.5773333333333333,20.013333333333332,321.5,284.09725000000003,3.753880166666667
,0.3821376786900587,3.8665930220225966,5.045422637859479,237.5,375.5,233.5,0.0,139.6975,180.0,22.567,91.4,5.0,1090.9,806.8,0.145,11.290000000000001,110.11500000000001,0.026999999999999996,5.4090875
,0.35994964100671195,4.091499350395841,5.210778864287229,141.66666666666666,203.33333333333334,136.33333333333334,0.6100000000000003,125.42149,102.33333333333333,9.355666666666666,37.96666666666667,5.0,1209.5,671.1,0.203,17.836666666666662,95.64999999999999,19.365000000000002,2.0253042666666663
0.233010705,0.47046941584211444,4.198790387331182,5.277070941541745,368.3333333333333,471.6666666666667,347.6666666666667,1.2399999999999998,69.59416666666665,196.66666666666666,21.294,175.16666666666666,6.0,5642.666666666667,3837.3333333333335,2.4486666666666665,36.349999999999994,625.4000000000001,322.7633333333334,0.8935595000000001
0.050980277,0.2701193618059879,4.916225727723036,7.5055693566047115,85.0,171.0,90.33333333333333,2.44,26.957467721,80.66666666666667,12.926000000000002,37.04666666666667,2.0,1240.8033333333335,683.2733333333334,0.523,9.655000000000001,214.57000000000002,7.317999999999999,0.6933965666666669
,0.17462416243397902,2.8430806831081195,3.7293823098569163,198.33333333333334,419.3333333333333,201.33333333333334,1.8699999999999999,36.2764554,242.0,31.663999999999998,40.82666666666667,3.0,3622.65,1983.0,2.3365,24.01,561.25,143.1783333333333,0.9284301666666664
0.05541656,0.4470682158724564,4.603945219773323,6.562841146185937,111.66666666666667,181.33333333333334,109.33333333333333,1.54,101.62780000000002,101.33333333333333,10.901666666666666,24.766666666666666,4.0,768.3633333333333,288.4,0.124,10.785,100.78,2.644,1.9223545666666668
0.109615722,0.22329110452386597,3.8141414991769502,5.687582980948015,181.66666666666666,312.3333333333333,186.66666666666666,0.6200000000000001,81.95458733266666,161.33333333333334,16.301,45.4,5.0,1749.8239999999998,660.1333333333333,1.0583333333333333,4.423333333333333,125.76666666666667,33.805,2.69666203
0.070664365,0.5091947857266916,3.842807650905026,5.742872188079616,123.33333333333333,193.33333333333334,119.0,2.34,78.26949,73.33333333333333,10.331999999999999,80.43333333333334,3.0,1384.03,504.90000000000003,0.197,9.535,215.78,4.477333333333333,1.7649005666666666
0.078313652,0.3504627159460618,3.8149530851966023,5.706598785197839,187.5,298.5,185.0,0.3899999999999997,126.946,127.0,13.298,72.4,9.0,3400.6,1935.0,0.251,19.23,354.7,1.04,2.39467
0.157212897,0.5522733145638216,4.13770553657078,6.168424884491673,131.66666666666666,189.0,121.66666666666667,1.2000000000000002,46.931596333333324,53.0,7.687,83.03750000000001,5.0,1712.3833333333332,1137.23,1.4243333333333332,9.185,189.83333333333334,92.4,0.6947684866666668
0.127464068,0.26596281738642186,4.207301273087805,6.290666467960413,191.66666666666666,429.6666666666667,210.66666666666666,2.44,75.13447299266666,250.0,39.69133333333334,56.31333333333333,6.0,2303.3533333333335,1203.5933333333332,0.454,11.623333333333335,255.48000000000002,141.02266666666665,7.240379400000002
0.045582974,0.23902129110018275,2.625461738928388,3.2132053544675307,111.66666666666667,216.66666666666666,110.33333333333333,2.22,18.373766666666665,102.0,15.35,102.03807333333333,0.0,388.32,142.70333333333335,0.753,51.367,2.069,26.462999999999997,0.20328666666666662
,0.42333015812019215,2.6082726265030156,3.159588834636482,230.0,346.0,230.33333333333334,0.8599999999999999,156.20725399933335,128.66666666666666,13.921333333333331,108.33333333333333,9.0,4126.333333333333,2004.2333333333333,0.5736666666666667,25.576666666666668,427.79999999999995,37.0,1.8467863333333332
,0.339270738035428,5.450017674239308,9.101707183036442,137.5,198.5,133.5,0.6499999999999999,143.97570000000002,99.0,8.5185,38.45,7.0,1420.55,517.25,0.124,8.115,115.85,4.21,1.481516
0.054343485,0.4572292162153891,4.206155996546783,7.123913569722348,123.33333333333333,182.33333333333334,113.66666666666667,2.1799999999999997,117.700957721,102.0,11.762,27.88,5.0,851.8366666666667,346.96,0.159,6.933333333333334,75.42999999999999,17.663999999999998,2.27232322
0.051364475,0.30767143013421094,3.3044800422649723,4.0820554944231535,118.33333333333333,190.33333333333334,113.0,1.3,54.65336666666667,86.33333333333333,9.645333333333333,41.13333333333333,4.0,1331.5746666666666,927.3000000000001,0.61,10.933333333333332,127.35333333333334,31.391666666666666,2.0355640766666667
0.754273528,0.46499789454347584,4.05503377413746,5.733142745402726,293.3333333333333,434.6666666666667,272.3333333333333,0.3599999999999999,195.73266666666666,131.33333333333334,14.810333333333332,175.5566666666667,11.0,4743.0,2171.5099999999998,0.5686666666666667,58.839999999999996,483.59999999999997,108.13333333333334,2.713068
